date,condition,subject,trial,target_angle,su,rotation,rt,mt,ep
2025-09-01,mis_rep,16.3,202,60.0,1.0,0.0,2009,681,-0.48
2025-09-01,mis_rep,16.3,203,-150.0,1.0,0.0,2009,657,2.25
2025-09-01,mis_rep,16.3,204,120.0,1.0,0.0,2010,683,0.64
2025-09-01,mis_rep,16.3,205,0.0,1.0,0.0,2009,645,-1.57
2025-09-01,mis_rep,16.3,206,60.0,1.0,0.0,2002,702,-0.58
2025-09-01,mis_rep,16.3,207,-120.0,1.0,0.0,2001,683,2.57
2025-09-01,mis_rep,16.3,208,0.0,1.0,0.0,2003,665,-1.57
2025-09-01,mis_rep,16.3,209,120.0,1.0,0.0,2003,650,0.56
2025-09-01,mis_rep,16.3,210,120.0,1.0,0.0,2002,674,0.44
2025-09-01,mis_rep,16.3,211,-30.0,1.0,0.0,2007,820,-2.31
2025-09-01,mis_rep,16.3,212,-30.0,1.0,0.0,2008,648,-2.16
2025-09-01,mis_rep,16.3,213,0.0,1.0,0.0,2003,714,-1.61
2025-09-01,mis_rep,16.3,214,-60.0,1.0,0.0,2005,689,-2.78
2025-09-01,mis_rep,16.3,215,150.0,1.0,0.0,2008,899,0.95
2025-09-01,mis_rep,16.3,216,-150.0,1.0,0.0,2011,608,2.16
2025-09-01,mis_rep,16.3,217,-30.0,1.0,0.0,2006,622,-2.09
2025-09-01,mis_rep,16.3,218,30.0,1.0,0.0,2010,630,-0.93
2025-09-01,mis_rep,16.3,219,30.0,1.0,0.0,2009,910,-1.12
2025-09-01,mis_rep,16.3,220,-120.0,1.0,0.0,2003,635,2.57
2025-09-01,mis_rep,16.3,221,60.0,1.0,0.0,2010,540,-0.46
2025-09-01,mis_rep,16.3,222,120.0,1.0,0.0,2005,572,0.47
2025-09-01,mis_rep,16.3,223,-30.0,1.0,0.0,2002,704,-2.04
2025-09-01,mis_rep,16.3,224,-60.0,1.0,0.0,2004,645,-2.49
2025-09-01,mis_rep,16.3,225,-90.0,1.0,0.0,2002,686,-3.08
2025-09-01,mis_rep,16.3,226,120.0,1.0,0.0,2006,694,0.68
2025-09-01,mis_rep,16.3,227,-150.0,1.0,0.0,2010,1168,2.21
2025-09-01,mis_rep,16.3,228,0.0,1.0,0.0,2011,726,-1.46
2025-09-01,mis_rep,16.3,229,150.0,1.0,0.0,2013,703,0.91
2025-09-01,mis_rep,16.3,230,-120.0,1.0,0.0,2004,695,2.65
2025-09-01,mis_rep,16.3,231,0.0,1.0,0.52,2005,690,-0.99
